项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
公益,622747,麻风康复村的一个温暖冬天,已成功,2000,4363,69,2,30.00,6,0,5,否,33,7,项目成功结束后立即发货,云南 文山,已经结束
公益,387652,爱心换信心，拥抱你我他,已成功,5000,5087,69,2,5.00,5,6,1,否,50,4,项目成功结束后立即发货,江苏 苏州,已经结束
公益,156436,山区村学儿童温暖水杯项目,已成功,2000,2823,68,1,20.00,3,13,1,否,10,38,项目成功结束后20天内,甘肃 庆阳,已经结束
公益,365365,传递书香，助学陇上——为雪山下的孩子们带去书籍,已成功,1000,1575,68,4,10.00,3,6,5,是,42,15,项目成功结束后45天内,甘肃 武威,已经结束
公益,420358,【寻蜜】一起来秦岭深山寻找土蜂蜜，让您回味儿时的甜蜜,已成功,5000,5055,68,4,2.00,32,4,2,是,3,12,项目成功结束后5天内,甘肃 陇南,已经结束
公益,152833,“心手相牵 放飞梦想”——困境儿童帮扶项目,已成功,4500,4510,68,2,10.00,6,4,8,否,24,37,项目成功结束后7天内,江苏 苏州,已经结束
公益,458695,我想看看，你的笑容——走进大凉山,已成功,1500,1510,68,4,10.00,5,4,0,否,55,4,项目成功结束后10天内,四川 凉山,已经结束
公益,366133,养一株山里兰，帮一户山里人,已成功,1000,1767,67,3,38.00,8,7,14,否,49,13,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,9984,“助力希望&青茶计划”—青茶四川公益助学行,已成功,2400,3854,67,4,2.00,14,8,40,是,0,22,项目成功结束后15天内,江苏 苏州,已经结束
公益,161008,小小格桑花美术教育计划,已成功,10000,10556,67,4,20.00,13,13,9,否,26,13,项目成功结束后30天内,青海 玉树,已经结束
公益,53833,彩虹与心——送给碗厂乡中心学校孩子的爱心新年礼物,已成功,8000,8295,66,3,5.00,13,3,3,否,0,1,项目成功结束后立即发货,北京,已经结束
公益,436285,关爱广西留守儿童，助力圆梦，“益”起来！,已成功,1419,2339,66,5,5.00,16,7,17,否,24,14,项目成功结束后立即发货,广西 桂林,已经结束
公益,566347,田园将芜胡不归？,已成功,6000,6002,66,2,68.00,14,0,7,是,9,27,项目成功结束后10天内,甘肃 陇南,已经结束
公益,623299,弘德书院—孝道传承，让家家没有难念的经《孝经》助印,众筹中,250000,4722,66,2,100.00,8,2,14,否,56,NOTFOUND,支持者付款后15天内,NOTFOUND,已经结束
公益,123178,护苗计划——绿苗计划支教项目组为山区孩子筹集卫生包,已成功,2000,2190,66,2,10.00,18,4,4,是,14,41,项目成功结束后60天内,宁夏 银川,已经结束
公益,298456,学习型温暖包——温暖特困儿童整个冬天,已成功,4400,4406,66,2,88.00,8,10,10,否,52,12,项目成功结束后30天内,河南 洛阳,已经结束
公益,448900,挑战戈壁长征，助力视障跑者,已成功,12000,12741,66,1,250.00,7,4,9,否,39,15,项目成功结束后立即发货,浙江 杭州,已经结束
公益,607948,20元/张 一袋垃圾离开云勇的车票,已成功,4100,4100,66,1,20.00,8,2,10,否,31,24,项目成功结束后10天内,广东 佛山,已经结束
公益,619849,品读中国汉字文化 传承历代书法珍品,已成功,100000,104598,66,6,168.00,13,14,15,是,26,7,项目成功结束后28天内,河南 洛阳,已经结束
公益,13636,从未如此接近！大别山孩子看青奥,已成功,3500,3730,66,7,3.00,14,3,6,是,0,12,项目成功结束后20天内,江苏 南京,已经结束
公益,379933,让农村孩子用上投影,已成功,4000,4029,66,2,10.00,5,4,5,否,50,6,项目成功结束后立即发货,四川 巴中,已经结束
公益,652815,“春泥”--精准扶贫家庭未成年人成长项目,已成功,3000,3010,66,1,10.00,7,0,3,否,30,36,项目成功结束后3天内,湖北 鄂州,已经结束
公益,112639,为心灵手巧的雅安山里娃众筹一个手工课堂,已成功,2000,2032,65,5,1.00,10,6,6,否,4,17,项目成功结束后立即发货,四川 雅安,已经结束
公益,382441,身残志坚——助力残疾母子用手“走”出创业路,已成功,2000,2642,65,2,80.00,5,16,2,否,62,2,项目成功结束后7天内,甘肃 陇南,已经结束
公益,128890,“光华戈十”益行者计划——杭国强,已成功,3000,14531,65,4,112.00,6,4,2,否,20,37,项目成功结束后30天内,北京,已经结束
公益,44626,【一元梦想许愿池】手帕上的画展——自闭症儿童的手工艺术,已成功,20000,20175,65,7,1.00,9,3,14,是,4,12,项目成功结束后立即发货,北京,已经结束
公益,123277,护苗计划——新晨青年在行动，为广西山区孩子募集卫生包,已成功,4000,4725,64,4,5.00,5,4,1,是,24,18,项目成功结束后150天内,广西 柳州,已经结束
公益,450769,情暖湘南——湖南师范大学医学院团工委赴衡山县暑期社会实践团项目,已成功,3164,3182,64,2,2.00,7,4,2,是,63,0,项目成功结束后立即发货,湖南 衡阳,已经结束
公益,246556,展翅吧！少年！——青少年就业创业能力提升,已成功,3000,3102,64,5,10.00,2,7,12,否,22,15,项目成功结束后立即发货,上海,已经结束
公益,453676,这一次，我们众筹一颗中国最晚的杨梅,已成功,1000,1741,64,4,2.00,8,2,3,否,8,5,项目成功结束后立即发货,浙江 台州,已经结束
公益,653175,放飞梦想,已成功,3000,3290,64,0,50.00,7,0,3,否,64,0,项目成功结束后3天内,湖北 鄂州,已经结束
公益,431167,共筑求学路，圆梦横江桥——我们与横江桥中学有个“约会”,已成功,5016,5018,64,4,10.00,11,5,1,否,35,19,项目成功结束后30天内,湖南 怀化,已经结束
公益,469828,众筹南开书屋，给他们一个美好的童年,已成功,5000,5040,64,3,10.00,7,5,5,否,34,13,项目成功结束后3天内,天津,已经结束
公益,21174,天涯海角 带出山里孩子不羁的梦想,已成功,5000,6516,64,10,9.00,7,3,41,否,0,38,项目成功结束后30天内,云南 丽江,已经结束
公益,124498,护苗计划&西部阳光V行动 世纪青苗队为山区儿童筹集卫生包,已成功,2000,2460,64,4,5.00,8,3,1,否,14,26,项目成功结束后60天内,贵州 黔南,已经结束
公益,158656,为了凉州的孩子们 请帮我去完成支教,已成功,5000,5610,63,4,10.00,7,4,20,是,27,19,项目成功结束后10天内,四川 凉山,已经结束
公益,10385,上海公益事业发展基金会拯救血铅儿童专项活动,已成功,30000,30370,63,4,10.00,2,3,14,否,0,7,项目成功结束后3天内,上海,已经结束
公益,59749,中外特殊教育经验交流会,已成功,3000,3220,63,4,10.00,12,3,8,是,13,20,项目成功结束后立即发货,河南 郑州,已经结束
公益,28687,约吗？来一场说玩就玩的公益,已成功,1500,3300,63,3,10.00,13,3,23,否,0,14,项目成功结束后立即发货,广东 广州,已经结束
公益,123007,护苗计划——中国药科大学心Young志愿团队,已成功,4400,4410,63,6,5.00,8,5,3,否,18,13,项目成功结束后60天内,贵州 黔东南,已经结束
公益,175777,守护你的本心——用消费支持公益,已成功,10000,10013,63,4,5.00,4,5,7,否,10,1,项目成功结束后立即发货,云南 昆明,已经结束
公益,381145,成长，就要这么快乐——留守儿童关怀,已成功,1219,1250,63,1,20.00,6,8,4,否,51,6,项目成功结束后15天内,四川 遂宁,已经结束
公益,454789,小善大爱、感恩前行——为元坊小学的孩子,已成功,10000,10181,63,1,10.00,5,6,2,否,41,4,项目成功结束后30天内,河北 石家庄,已经结束
公益,8651,与雨露•中国•蒲公英支教队一起关注留守儿童性教育,已成功,2500,2578,63,6,1.00,5,3,11,是,0,28,项目成功结束后立即发货,安徽 安庆,已经结束
公益,443911,「博漾水文，多彩黔南」为水族而作的民俗风情文化录,已成功,999,2026,63,5,10.00,5,4,4,否,19,29,项目成功结束后立即发货,贵州 黔南,已经结束
公益,128458,让天使展开双翼——服刑人员未成年子女成长关怀项目,已成功,30198,30207,63,4,29.00,6,4,1,否,33,12,项目成功结束后立即发货,湖南 长沙,已经结束
公益,390709,助残疾兄弟圆土鸡致富梦,已成功,10000,10157,63,2,138.00,13,7,7,否,18,30,项目成功结束后10天内,甘肃 陇南,已经结束
公益,284875,阳光助残-让你我不再遥远,已成功,1000,1144,62,2,10.00,7,6,14,否,33,24,项目成功结束后15天内,四川 成都,已经结束
公益,293170,金陵太极会馆——给爱太极的你一个家,已成功,1000000,1000006,62,1,0.00,20,6,6,否,3,49,项目成功结束后20天内,江苏 南京,已经结束
公益,361999,集众人力量，筹一顿温暖午饭,已成功,10000,10870,62,2,10.00,31,6,1,否,36,1,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,389233,青少年信息化教育护航,已成功,5000,5017,62,4,10.00,11,7,4,是,40,13,项目成功结束后立即发货,江苏 苏州,已经结束
公益,163546,为爱启航  托起明天的太阳——棠之上公益文教赴四川雅安支教,已成功,1000,1634,62,4,2.00,13,4,15,否,7,13,项目成功结束后立即发货,四川 雅安,已经结束
公益,9947,打击网络谣言，让社区教化星火燎原——青少年维权活动,已成功,2286,2286,61,5,1.00,2,3,1,否,0,6,项目成功结束后15天内,江苏 苏州,已经结束
公益,439261,“偷偷伴着你”暑期爱心支教团,已成功,4300,4301,61,1,100.00,6,6,1,是,57,1,项目成功结束后3天内,四川 泸州,已经结束
公益,553645,让生蚝走进每一个家庭【由我做起】,已成功,20000,20778,61,4,18.00,14,1,1,否,8,7,项目成功结束后10天内,山东 威海,已经结束
公益,128197,给他翅膀让他飞翔，知爱公益助学湖南贫困山区村小、留守儿童,已成功,15000,15721,60,2,10.00,13,4,1,是,22,13,项目成功结束后立即发货,湖南 长沙,已经结束
公益,503575,圆山区孩子的大学梦，为贫困家庭带去一份关爱,已成功,5000,5049,60,4,10.00,7,4,8,否,39,2,项目成功结束后10天内,山西 吕梁,已经结束
公益,354244,播种书香，情暖庆阳——在甘肃庆阳播种下传统文化和爱的种子,已成功,9150,9150,60,2,90.00,5,8,6,否,23,13,项目成功结束后立即发货,甘肃 庆阳,已经结束
公益,386131,助力新疆70岁老球迷圆梦,已成功,5000,5041,60,2,50.00,4,7,13,否,24,7,项目成功结束后立即发货,新疆 乌鲁木齐,已经结束
公益,15089,勿忘抗战老兵 送中秋祝福,已成功,3000,3300,60,2,20.00,5,3,61,否,0,20,项目成功结束后20天内,山东 济南,已经结束
公益,10215,在山的那边——助力宁夏隆德王庄小学暑假一期夏令营,已成功,5000,5020,59,6,10.00,6,3,3,是,0,37,项目成功结束后30天内,宁夏 固原,已经结束
公益,67720,守望怒江 书写“童话”——为云南怒江中排乡5所小学筹1000册图书,已成功,5000,6371,59,6,1.00,11,4,13,否,17,9,项目成功结束后立即发货,湖北 武汉,已经结束
公益,152851,"""敞开心扉，拥抱阳光"" 让单亲家庭的生活也美好",已成功,4000,4000,59,2,10.00,10,3,15,否,7,39,项目成功结束后立即发货,江苏 苏州,已经结束
公益,338572,山窝窝里美味儿多！,已成功,2000,2787,59,3,5.00,15,9,4,否,6,5,项目成功结束后7天内,甘肃 陇南,已经结束
公益,569647,2016年北京市助盲跑联赛-秋季赛,已成功,1000,1072,59,1,1.00,3,1,6,是,21,12,项目成功结束后5天内,北京,已经结束
公益,177733,为甘南希望小学捐赠藏文书,已成功,5000,5030,59,3,5.00,7,6,14,否,25,15,项目成功结束后立即发货,甘肃 甘南,已经结束
公益,41353,老人的年货之《“绘本人生”老人原创绘本作品合集》,已成功,15000,15459.01,59,8,1.00,14,3,12,是,5,18,项目成功结束后立即发货,北京,已经结束
公益,21096,100元温暖一个孩子的梦想——梦想加油站西藏志愿行,已成功,3600,17848,59,4,1.00,38,3,4,否,0,18,项目成功结束后2天内,西藏 阿里,已经结束
公益,114325,10元钱给“星星孩子”众筹一片菜园,已成功,20000,20000,58,4,10.00,10,4,2,否,16,20,项目成功结束后立即发货,北京,已经结束
公益,134746,一张课桌椅——圆山区孩子们的上学梦,已成功,11473,11494,58,4,10.00,9,5,1,否,26,10,项目成功结束后30天内,河南 平顶山,已经结束
公益,293203,扶贫助困——小张帆的快乐春节梦,已成功,500,1421,58,1,20.00,2,7,10,否,19,5,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,422989,1+1爱心助学，关爱深山留守儿童,已成功,3475,3500,58,4,10.00,3,5,9,是,9,6,项目成功结束后立即发货,河南 信阳,已经结束
公益,131311,尼泊尔地震熊猫在行动——为给灾民的保暖衣物筹集运费,已成功,10000,10042,58,4,1.00,3,4,4,否,16,26,项目成功结束后立即发货,浙江 杭州,已经结束
公益,148213,微梦映滇峦，四载薪火传  ——华中农业大学小火苗支教团,已成功,3000,3055,58,6,5.00,9,4,8,是,10,16,项目成功结束后40天内,云南 昭通,已经结束
公益,116560,【七彩足球公益项目第二期】为两所偏远小学组建自己的足球队,已成功,10000,10777,58,5,10.00,8,3,7,否,32,5,项目成功结束后立即发货,山东 济南,已经结束
公益,507226,为了一个更安全的家,已成功,9600,9750,58,2,10.00,7,5,11,否,42,8,项目成功结束后365天内,北京,已经结束
公益,167302,梦在黔方——清华大学“书脊支教”贵州遵义支队公益众筹,已成功,6200,8547,58,6,10.00,13,4,15,否,9,11,项目成功结束后立即发货,贵州 遵义,已经结束
公益,389011,扶老 、助老、欢乐夕阳,已成功,5000,5712,57,2,10.00,4,7,7,否,50,3,项目成功结束后立即发货,江苏 苏州,已经结束
公益,416632,年轻与未来的碰撞----2016年第七届青年绿色环保论坛,已成功,5000,5000,57,3,20.00,14,7,10,否,35,11,项目成功结束后30天内,上海,已经结束
公益,375970,爱在足下，为爱助跑——特殊儿童教育康复联盟团队,已成功,1200,1583,57,2,2.00,5,9,2,否,17,21,项目成功结束后2天内,江苏 苏州,已经结束
公益,379813,让电商带着我们的金银花茶走出甘肃大山！走向您的生活！,已成功,6000,6000,57,4,28.00,24,8,4,否,23,11,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,547951,为了即将消失的张家界土窑，为了手工艺的传承,已成功,1000,2563,57,4,1.00,7,2,11,否,16,10,项目成功结束后立即发货,湖南 张家界,已经结束
公益,86524,“小书柜承载大世界” 为东坝镇九年一贯制学校2000册图书安个家,已成功,4000,5816,57,3,20.00,5,6,2,否,7,20,项目成功结束后立即发货,四川 南充,已经结束
公益,116479,用艺术抗击癌症——为患友艺术团众筹资金,已成功,15000,16044,57,3,39.00,3,4,1,否,26,18,项目成功结束后30天内,北京,已经结束
公益,379741,SavingHands,已成功,1500,1766,56,1,6.00,6,7,15,否,33,7,项目成功结束后5天内,上海,已经结束
公益,142606,你心我愿——呵护腾冲县凤凰小学32位小学生的成长心愿,已成功,1500,1558,56,6,5.00,5,4,2,否,17,13,项目成功结束后45天内,陕西 西安,已经结束
公益,17359,有没有那么一首歌让你想起他们——为老师创作一首歌,已成功,15000,15331,56,3,1.00,4,3,4,否,0,31,项目成功结束后立即发货,湖北 武汉,已经结束
公益,474484,剩下的盛夏，让我们一起来陪你们度过,已成功,800,940,56,2,5.00,17,8,2,是,21,16,项目成功结束后立即发货,广东 云浮,已经结束
公益,394363,“助力微晨”儿童心智拓展培养计划,已成功,2500,2507,56,5,2.00,5,21,0,是,55,0,项目成功结束后5天内,江苏 苏州,已经结束
