项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
其他,187171,【小体积，大内涵】小9无线空间=手机wifi内存+移动电源,已成功,100000,101695,183,9,2.00,25,7,55,否,6,150,项目成功结束后30天内,广东 深圳,已经结束
其他,7740,海叶子笔筒式清新器——桌面健康小卫士,已成功,20000,41802,182,7,10.00,13,3,181,是,0,88,项目成功结束后45天内,湖北 武汉,已经结束
其他,143665,KS快充移动电源-600秒高端的安全蓄电,已成功,1000,10048,181,3,3.00,14,7,535,否,0,67,项目成功结束后5天内,山东 枣庄,已经结束
其他,36316,还在用肺过滤雾霾和尾气？易可滤给爱车装个好“肺”！,已成功,30000,44031,179,4,58.00,32,3,99,是,8,14,项目成功结束后3天内,浙江 杭州,已经结束
其他,101074,【 奔跑吧】绎美--畅享无线运动生活,已成功,5000,5711,179,4,1.00,23,7,47,是,1,144,项目成功结束后15天内,上海,已经结束
其他,8063,史上第一次社群T恤众筹！快来认领全球电商人唯一ID,已成功,9999,36816,178,7,1.00,13,3,60,否,0,77,项目成功结束后7天内,浙江 杭州,已经结束
其他,346942,棍网球：小众运动大梦想，上海财经大学学生的香港棍网球公开赛之梦,已成功,9999,20815,178,5,19.00,10,9,48,否,73,43,项目成功结束后30天内,香港,已经结束
其他,18687,宝石守护神——我愿作为一件最美的饰品守护在您的身边！,已成功,50000,53217,177,7,2.00,1,3,85,是,0,72,项目成功结束后10天内,广东 深圳,已经结束
其他,130414,来自口译，献给外语/口译爱好者的用心之作,已成功,7000,11058,176,4,10.00,11,4,20,否,5,20,项目成功结束后立即发货,上海,已经结束
其他,639753,阿童木FRC机器人队ATOM 6766,已成功,20000,20060,174,1,50.00,12,0,15,否,105,18,项目成功结束后10天内,NOTFOUND,已经结束
其他,98680,万能手机支架,已成功,8000,13518,174,2,59.00,8,3,66,是,0,165,项目成功结束后立即发货,广东 深圳,已经结束
其他,148216,户外多功能一体机——解决所有户外问题,已成功,2000,8463,173,5,1.00,20,13,36,否,0,168,项目成功结束后15天内,上海,已经结束
其他,567127,“面面俱道”苏州特色手绘笔记本,已成功,17600,17829,171,1,1.00,6,2,9,否,5,89,项目成功结束后15天内,江苏 苏州,已经结束
其他,402208,发明专利产品-车载养花器第三款即将上市,已成功,600,914,170,5,1.00,9,19,12,是,12,12,项目成功结束后立即发货,江苏 南京,已经结束
其他,231556,"智能ATM存钱罐,儿童理财好帮手!",已成功,5000,5026,170,4,1.00,25,7,13,否,2,70,项目成功结束后15天内,广东 深圳,已经结束
其他,603898,灵性经典详析：奇迹课程,已成功,40000,47890,170,3,100.00,2,7,35,否,95,47,项目成功结束后立即发货,台湾 台中,已经结束
其他,153253,ENA汽车空调卫士,已成功,3000,4045,169,6,1.00,20,4,38,否,2,34,项目成功结束后20天内,上海,已经结束
其他,296113,魔锥蓝牙运动耳机——让HIFI动起来！,已成功,500,9955,169,2,59.00,10,8,164,否,2,163,项目成功结束后7天内,北京,已经结束
其他,1242,7·8·9生活馆,已成功,100000,142650,168,5,50.00,4,3,52,否,0,43,项目成功结束后90天内,北京,已经结束
其他,293449,来大理，生活在别处,已成功,330000,336293,168,5,5.00,15,10,116,否,20,11,项目成功结束后60天内,云南 大理,已经结束
其他,9892,【本来设计】让原木创意你的生活,已成功,9200,10590,168,7,10.00,19,3,60,是,0,22,项目成功结束后15天内,浙江 杭州,已经结束
其他,92578,飞火自动炒菜机器人——把五星级大厨请回家,已成功,5000,9568,167,5,1.00,34,7,111,否,0,148,项目成功结束后30天内,北京,已经结束
其他,243862,《上海孵化器白皮书2015》出版,已成功,20000,21541,167,1,100.00,9,9,32,否,68,89,项目成功结束后立即发货,上海,已经结束
其他,338986,来香格里拉读书   阿央-微微青旅书吧众筹,已成功,100000,105066,164,4,1.00,21,8,46,否,15,97,项目成功结束后15天内,四川 甘孜,已经结束
其他,257407,雷达智能LED灯泡,已成功,50000,51499,163,5,60.00,13,7,28,否,10,20,项目成功结束后15天内,广东 深圳,已经结束
其他,22177,超小多设备链接寻物防丢神器——可双向报警和遥控拍照 ,已成功,10000,17229,163,7,39.00,17,3,131,否,0,20,项目成功结束后15天内,广东 深圳,已经结束
其他,72229,雾霾克星——车载/家用空气净化器,已成功,10000,15875,163,3,1.00,15,5,43,是,1,122,项目成功结束后立即发货,广东 广州,已经结束
其他,83044,超级广角拍摄镜头,已成功,1000,7249,163,4,38.00,15,3,80,否,0,138,项目成功结束后7天内,浙江 杭州,已经结束
其他,187582,AiBabe智能红外体温计•温湿度计--家人健康助手、备孕养娃神器,已成功,5000,7315,163,5,2.00,15,4,14,是,0,112,项目成功结束后15天内,四川 成都,已经结束
其他,273847,心中的太阳--户外旅行必备充电利器,已成功,2000,4312,163,4,1.00,12,11,31,否,4,101,项目成功结束后7天内,江苏 苏州,已经结束
其他,361681,汴京巷子深处的最文艺——诗酒茶青旅升级众筹,已成功,5000,5107,162,4,1.00,25,6,1,否,4,9,项目成功结束后15天内,河南 开封,已经结束
其他,459706,小佣人智能VR眼镜定制版I代（哆啦A梦款）,已成功,10000,10621,162,4,1.00,31,13,34,否,20,25,项目成功结束后30天内,广东 深圳,已经结束
其他,115075,雾霾克星----真正有效的空气净化器,已成功,8000,12745,160,6,1.00,49,4,41,否,0,111,项目成功结束后5天内,福建 厦门,已经结束
其他,219703,RUANAN软安防水触感手环 触屏计步器和睡眠监测闹钟,已成功,1000,2898,157,3,3.00,18,7,117,否,2,134,项目成功结束后10天内,广东 深圳,已经结束
其他,243004,iPhone专属万能遥控器，不止是防尘塞,已成功,500,5531,157,3,29.00,12,21,93,否,0,128,项目成功结束后15天内,广东 深圳,已经结束
其他,295618,X8蓝牙手机耳机—耳机1秒变手机(第3期）,已成功,10000,12710,157,5,2.00,4,7,44,否,0,20,项目成功结束后10天内,天津,已经结束
其他,317740,Fiitvr虚拟现实VR眼镜 手机一秒变3D私人影院 沉浸式游戏体验 IMAX,已成功,10000,10354,156,5,1.00,25,8,56,否,4,30,项目成功结束后3天内,广东 深圳,已经结束
其他,42442,NAP智能午睡枕——让午休成为一种享受,已成功,50000,52061,154,6,10.00,9,3,76,是,1,11,项目成功结束后14天内,湖北 武汉,已经结束
其他,307843,智能魔法神灯，可以吹的神灯—3期,已成功,3000,5553,154,4,2.00,3,9,32,否,2,96,项目成功结束后10天内,天津,已经结束
其他,558814,京腔京韵随身舞动 历史文化口口相传,已成功,20000,20022,154,4,1.00,10,5,11,否,60,4,项目成功结束后立即发货,北京,已经结束
其他,368686,梦想，从一件简单的T恤开始,已成功,3000,3097,154,1,1.00,26,16,42,否,6,95,项目成功结束后2天内,广东 广州,已经结束
其他,180439,魔幻万能插座转换器,已成功,1000,1037,153,5,1.00,22,14,57,否,0,137,项目成功结束后3天内,重庆,已经结束
其他,254686,网信传媒·影视宝——让世界聆听我的声音,已成功,50000,54201,152,7,1.00,11,5,32,否,18,125,项目成功结束后立即发货,北京,已经结束
其他,558688,全聚德五香味烤鸭（珍礼装）,已成功,30000,30248,152,0,199.00,12,3,2,否,0,152,项目成功结束后3天内,北京,已经结束
其他,86104,Jcode再起步——我们的临港侦探梦,已成功,5000,5014,152,6,1.00,4,4,10,否,2,80,项目成功结束后3天内,上海,已经结束
其他,19271,ioEngraver: 首款大幅面、高精度的桌面级激光雕刻机,已成功,10000,89307,151,4,10.00,21,3,218,是,0,78,项目成功结束后立即发货,湖北 武汉,已经结束
其他,75196,极客学院—中国最大的IT职业在线教育平台开始众筹啦！,已成功,10000,15531,151,3,10.00,2,6,121,是,8,37,项目成功结束后5天内,北京,已经结束
其他,310918,魔鼠Q1-摸着用的鼠标  当别人还没想到 我们已经做到了,已成功,5000,5741,151,2,2.00,14,13,94,否,4,63,项目成功结束后35天内,广东 中山,已经结束
其他,24151,家用榨油机，一滤就干净,已成功,20000,68891,145,6,1.00,10,3,71,是,0,83,项目成功结束后10天内,广东 东莞,已经结束
其他,163177,简单易用的手机APP制作软件,已成功,10000,11387,144,2,1.00,8,7,28,否,10,5,项目成功结束后立即发货,广东 珠海,已经结束
其他,407998,企业云媒体来了，免费开启你的移动内容营销平台,已成功,50000,50696,144,4,1.00,8,8,12,否,2,114,项目成功结束后2天内,上海,已经结束
其他,9334,集线快速充电座——简约你的生活,已成功,8900,13827,143,2,89.00,9,3,198,否,0,100,项目成功结束后7天内,浙江 温州,已经结束
其他,113488,Yolanda智能变频脂肪秤--震撼普及,已成功,10000,13277,143,4,79.00,19,3,80,否,0,45,项目成功结束后30天内,广东 深圳,已经结束
其他,177019,爱克E-Light蓝牙移动互联智能灯泡,已成功,15000,17610,140,8,1.00,10,8,53,是,0,31,项目成功结束后20天内,广东,已经结束
其他,261043,太阳能USB充电板,已成功,1000,2730,140,3,3.00,25,12,9,否,0,6,项目成功结束后7天内,重庆,已经结束
其他,8829,EggRoll快节奏的都市生活怎能缺营养百变的蛋卷神器,已成功,2000,11035,139,5,68.00,1,3,55,是,0,30,项目成功结束后3天内,广东 深圳,已经结束
其他,213697,最新款闪迪系统U盘XPW7W8W10纯净版系统一键极速安装+(W10正版光盘）,已成功,800,4251,139,4,1.00,3,8,88,否,2,72,项目成功结束后立即发货,山东 济宁,已经结束
其他,22600,追梦的雪葩——用鲜榨水果原浆做的冰激凌！（北航店众筹）,已成功,20000,22353,139,6,1.00,21,3,70,否,0,86,项目成功结束后15天内,北京,已经结束
其他,382084,GAOSIN智能鸡尾酒戒指,已成功,50000,52889,137,2,0.00,5,9,84,是,100,16,项目成功结束后45天内,浙江 杭州,已经结束
其他,35956,告别传统贴膜，纳米镀膜一喷就搞定！,已成功,1000,10037,136,3,56.00,10,3,208,是,1,73,项目成功结束后15天内,浙江 杭州,已经结束
其他,10035,revogi炫彩情景蓝牙LED灯,已成功,10000,21324,136,6,99.00,14,3,220,否,0,50,项目成功结束后10天内,广东 深圳,已经结束
其他,1391,资讯众筹——中国比特币市场调查,已成功,2000,2000,135,1,10.00,0,3,6,否,0,5,项目成功结束后10天内,北京,已经结束
其他,314659,为环城河添彩  2016年绍兴渔业资源增殖放流暨休闲渔业体验众筹,已成功,20000,20010,135,5,1.00,5,8,17,否,4,70,项目成功结束后立即发货,浙江 绍兴,已经结束
其他,82048,菲星智能行记录导航仪FX9,已成功,5000,12651,135,3,1.00,12,7,66,否,0,118,项目成功结束后15天内,广东 广州,已经结束
其他,168037,你的健康我来呵护，有绿橡就是这么任性！,已成功,5000,5325,135,4,1.00,8,13,22,否,0,125,项目成功结束后10天内,广东 珠海,已经结束
其他,108685,2秒即饮真鲜水！颠覆传统饮水方式，来自2015新年的健康生活新概念！,已成功,6000,13712,133,3,5.00,29,7,81,否,1,75,项目成功结束后5天内,广东 中山,已经结束
其他,154948,智能魔法神灯，可以吹的神灯—2期,已成功,2000,4911,133,6,2.00,3,14,71,否,2,86,项目成功结束后立即发货,天津,已经结束
其他,15122,超越实用LOCA多口USB时尚极速充电器,已成功,50000,64584,133,6,78.00,8,3,112,否,0,100,项目成功结束后1天内,广东 深圳,已经结束
其他,130288,智能魔法神灯，可以吹的神灯,已成功,2000,4800,133,4,1.00,1,6,57,否,1,71,项目成功结束后10天内,天津,已经结束
其他,192568,金稞蒸脸器—让肌肤全天候喝饱水，肌肤好到没朋友！,已成功,10000,10571,133,3,1.00,23,9,62,否,0,99,项目成功结束后15天内,广东 珠海,已经结束
其他,361609,匠神1！碳纤维眼镜架（最后一期）,已成功,500,20452,133,2,109.00,7,18,135,否,1,22,项目成功结束后立即发货,上海,已经结束
其他,17133,李逵喊你入伙！《李逵日记》动画招募英雄好汉,已成功,100000,102547,133,10,1.00,7,3,28,否,0,48,项目成功结束后10天内,北京,已经结束
其他,539857,厚德融智SCR诊断实验台疯狂派送,已成功,5000,9249,132,2,68.00,5,2,4,否,19,4,项目成功结束后7天内,北京,已经结束
其他,94837,世界那么大iLook陪你走,已成功,20000,20646,131,5,1.00,8,24,46,否,3,91,项目成功结束后30天内,广东 深圳,已经结束
其他,411556,初昵——宝宝的呵护哲学,已成功,10000,10050,131,5,1.00,15,11,18,否,7,6,项目成功结束后7天内,山东 烟台,已经结束
其他,7322,Wayen相机圈套 颠覆相机行摄方式,已成功,5000,15970,130,3,39.00,18,3,176,否,0,10,项目成功结束后25天内,广东 深圳,已经结束
其他,174274,眼睛专属SPA--您的私人眼睛按摩师,已成功,600,3612,130,2,1.00,23,8,44,否,0,72,项目成功结束后15天内,陕西 宝鸡,已经结束
其他,384973,来自美国  Silicone  折叠键盘--防尘-防水-极易清洗--出差旅游必备,已成功,10000,10390,130,3,5.00,59,8,37,否,10,46,项目成功结束后10天内,福建 厦门,已经结束
其他,172729,迷你4口USB充电插排 / 让桌面更有“面”,已成功,600,2371,129,3,1.00,6,6,34,是,0,78,项目成功结束后30天内,北京,已经结束
其他,204757,RUANAN四口高聚能充电器 3C认证快且安全,已成功,2000,4275,129,5,3.00,12,7,166,否,0,43,项目成功结束后10天内,广东 深圳,已经结束结束
其他,440554,企鹅大人电热水壶，最有设计感的萌水壶,已成功,5000,7987,128,4,1.00,22,5,19,否,9,35,项目成功结束后立即发货,上海,已经结束
其他,573,年轮公园——打包一道Vintage之光,已成功,50000,50220,127,5,200.00,24,3,7,否,0,20,项目成功结束后10天内,浙江 杭州,已经结束
其他,191176,米来未来（北京世纪金源）新馆主人众筹召集令,已成功,20000,40440,126,3,9.00,7,20,47,是,10,78,项目成功结束后立即发货,北京,已经结束
其他,6507,NEWBASE——桌面座充插排,已成功,20000,22796,126,5,49.00,20,3,202,否,0,10,项目成功结束后30天内,广东 深圳,已经结束
其他,559738,金榜题名－为孩子 预约2017的祝福,已成功,20000,21082,124,3,20.00,12,1,13,否,9,1,项目成功结束后30天内,北京,已经结束
其他,638871,折叠精灵——你的第一台迷你自拍无人机,已成功,1000,35693,124,7,149.00,13,6,88,是,8,14,项目成功结束后5天内,北京,已经结束
其他,355150,超炫酷真无线---手机无线充电器+10000mA移动电源二合一,已成功,2000,2545,124,4,1.00,11,9,48,否,4,20,项目成功结束后7天内,广东 深圳,已经结束
其他,5673,WiPao超级投影电视——您掌上的190寸智能电视机,已成功,20000,245532,122,4,1.00,12,3,447,是,0,27,项目成功结束后60天内,广东 深圳,已经结束
其他,6663,让中国最好的搪瓷杯 再来一次 ,已成功,10000,32911,122,10,10.00,21,3,142,否,0,2,项目成功结束后15天内,浙江 杭州,已经结束
其他,172549,跟果走,已成功,20000,22146,122,3,13.00,3,12,64,否,57,25,项目成功结束后20天内,辽宁 沈阳,已经结束
其他,174772,快乐暑假 浪漫礼物——私人飞机1元体验！,已成功,5000,6313,121,13,1.00,6,5,15,是,1,116,项目成功结束后立即发货,北京,已经结束
其他,129673,水龙头安全套——家用净水神器，5秒就能搞定安装的净水器,已成功,10000,11239,121,2,1.00,16,4,59,否,0,52,项目成功结束后立即发货,福建 厦门,已经结束
其他,134614,雅宜无染色毛巾 健康计划,已成功,5000,5284,121,3,1.00,11,5,14,否,19,53,项目成功结束后立即发货,江苏 苏州,已经结束
其他,599155,《2017飞行日志》航空主题AR笔记本,已成功,30000,30270,121,5,98.00,8,6,19,否,31,64,项目成功结束后10天内,北京,已经结束
其他,20236,微信公众第三方服务平台，让您的生意插上翅膀,已成功,10000,19383,121,2,1.00,21,3,101,否,2,81,项目成功结束后1天内,北京,已经结束
其他,22154,"【红星众筹】爱环保,带着MINI去旅行",已成功,10000,10238,120,4,1.00,10,3,15,否,0,98,项目成功结束后10天内,北京,已经结束
其他,213169,WOVE移动电源10400毫安 正品手机通用移动电源 双USB快充,已成功,500,2630,120,3,1.00,13,9,201,否,0,81,项目成功结束后5天内,山东 济宁,已经结束
其他,13979,点亮科技之光，Nillkin Phantom无线充电器,已成功,5000,16620,120,4,109.00,12,3,196,是,0,100,项目成功结束后30天内,广东 深圳,已经结束
其他,1615,文化发扬——庆阳黄土民俗,已成功,40000,41095,119,3,50.00,4,3,4,否,0,30,项目成功结束后20天内,甘肃 庆阳,已经结束
其他,119248,手机电脑2合1--U盘,已成功,3000,3060,119,3,1.00,17,3,23,否,1,75,项目成功结束后10天内,上海,已经结束
其他,335314,全国首款浮水剪刀,已成功,5000,5029,118,7,10.00,42,9,17,是,0,22,项目成功结束后58天内,辽宁 沈阳,已经结束
其他,11080,湖北首个众筹项目路演会【众筹时代·火星会】第一期,已成功,1000,5291,118,7,1.00,7,3,32,否,0,41,项目成功结束后1天内,湖北 武汉,已经结束
其他,1856,莫言题签金笔全球限量独家首发,已成功,500000,503048,117,4,0.00,1,3,21,否,0,41,项目成功结束后15天内,山东 高密,已经结束
其他,317056,安卓手机多功能转接头——解决你的手机困扰,已成功,1000,1175,116,5,1.00,7,9,32,否,0,44,项目成功结束后8天内,上海,已经结束
其他,159955,0基础简单方便装系统不求人随时随地装系统,已成功,1000,4896,115,9,1.00,14,11,56,否,0,47,项目成功结束后立即发货,吉林 长春,已经结束
其他,182854,北邮MBAer的互联网+入学探险,已成功,108000,112236,114,7,18.00,7,7,10,否,9,37,项目成功结束后7天内,北京,已经结束
